qid	competition	timestamp	section	number	original_question	original_answer	original_additional_info
ABC01-02-0060	abc ～the first～	2003/03/30	通常問題	60	俗にいわれる言葉で、「角（かく）な座敷を丸く掃」いたり、「三杯目にはそっと出し」たりするのは、誰でしょう？	居候（いそうろう）	
ABC01-02-0061	abc ～the first～	2003/03/30	通常問題	61	葉がカラスのように黒く、龍のつめのように曲がっていることから名がついた中国茶の一種は何でしょう？	ウーロン（烏龍）茶	
ABC01-02-0062	abc ～the first～	2003/03/30	通常問題	62	ベレスフォード夫妻、バトル警視、アリアドニ・オリヴァ夫人、パーカー・パイン、ミス・マープル、エルキュール・ポアロといえば、誰の書いたミステリー小説に登場する探偵でしょう？	アガサ・クリスティー	
ABC01-02-0063	abc ～the first～	2003/03/30	通常問題	63	郵便物を送るとき、宛名に書かれた本人に開けてもらいたいときに使う言葉を何というでしょう?	親展	
ABC01-02-0064	abc ～the first～	2003/03/30	通常問題	64	漫画『オバケのＱ太郎』に登場する、Ｑ太郎の弟の名前は何でしょう？	Ｏ次郎	
ABC01-02-0065	abc ～the first～	2003/03/30	通常問題	65	「空飛ぶホワイトハウス」ともいわれる、アメリカ大統領の専用機のことを何というでしょう？	エア・フォース・ワン	
ABC01-02-0066	abc ～the first～	2003/03/30	通常問題	66	日本海と瀬戸内海の両方に面している県といえば、山口県とどこでしょう？	兵庫県	
ABC01-02-0067	abc ～the first～	2003/03/30	通常問題	67	英語では「ＪＥＴ ＲＵＧ」という、海外旅行に行ったときによく起こる症状を、一般に「何ボケ」というでしょう？	時差ボケ	
ABC01-02-0068	abc ～the first～	2003/03/30	通常問題	68	春です。木偏に春と書く木は「ツバキ（椿）」ですが、魚偏に春と書く魚は何でしょう？	サワラ（鰆）	
ABC01-02-0069	abc ～the first～	2003/03/30	通常問題	69	宮中行事「歌会始の儀」で、今年の歌題は「町」でしたが、来年の歌題は何でしょう？	幸	
ABC01-02-0070	abc ～the first～	2003/03/30	通常問題	70	美術史の飛鳥文化、白鳳文化、天平文化のうち、最も古い文化はどれでしょう？	飛鳥文化	
ABC01-02-0071	abc ～the first～	2003/03/30	通常問題	71	釣りをする時に使う道具で、漢字では「魚の籠（かご）」と書くものは何でしょう？	びく	
ABC01-02-0072	abc ～the first～	2003/03/30	通常問題	72	三角形の三辺の長さから面積を求める公式のことを、ギリシャの数学者の名前をとって何というでしょう？	ヘロンの公式	
ABC01-02-0073	abc ～the first～	2003/03/30	通常問題	73	旅の門出のことを、ある神社の名にちなんで何というでしょう？	鹿島立ち	
ABC01-02-0074	abc ～the first～	2003/03/30	通常問題	74	世界的な観光名所で、オペラ座があるのはパリですが、オペラハウスがある都市はどこでしょう？	シドニー	
ABC01-02-0075	abc ～the first～	2003/03/30	通常問題	75	豊臣秀吉の義兄を父に持つ武将で、関ヶ原の戦いでは裏切りによって東軍勝利の立役者となったのは誰でしょう？	小早川秀秋	
ABC01-02-0076	abc ～the first～	2003/03/30	通常問題	76	木管楽器のサキソフォンに名を残すアドルフ・サックスはどこの国の人でしょう？	ベルギー	
ABC01-02-0077	abc ～the first～	2003/03/30	通常問題	77	人気兄弟お笑いコンビ・中川家の、兄の名前は中川剛ですが、弟の名前は何というでしょう？	中川礼二	
ABC01-02-0078	abc ～the first～	2003/03/30	通常問題	78	天狗がもっているのは羽うちわ（はうちわ）ですが、貧乏神がもっているのはどんなうちわでしょう？	しぶうちわ	
ABC01-02-0079	abc ～the first～	2003/03/30	通常問題	79	テニスで、相手のサービスゲームをとることをブレイクと言いますが、自分のサービスゲームをとることを何というでしょう？	キープ	
ABC01-02-0080	abc ～the first～	2003/03/30	通常問題	80	気象用語で、降水量の単位はミリメートルですが、積雪量の単位は何でしょう？	センチメートル	
ABC01-02-0081	abc ～the first～	2003/03/30	通常問題	81	鎌倉時代の宗教家で、「正法眼蔵（しょうぼうげんぞう）」を著したのは道元ですが、「立正安国論」を著したのは誰でしょう？	日蓮	
ABC01-02-0082	abc ～the first～	2003/03/30	通常問題	82	明治２年１月１日に点灯が行われた、三浦半島にある日本初の洋式灯台は何でしょう？	観音崎灯台	
ABC01-02-0083	abc ～the first～	2003/03/30	通常問題	83	山頂などで太陽を背にして立ったとき、前方の雲や霧に自分の影が大きく映る現象を、ドイツの山の名をとって何というでしょう？	ブロッケン現象	
ABC01-02-0084	abc ～the first～	2003/03/30	通常問題	84	英語で「手入れをする人」という意味のある、犬や猫などのペットの美容師のことを指す言葉は何でしょう？	トリマー	
ABC01-02-0085	abc ～the first～	2003/03/30	通常問題	85	手形や小切手などを他人に渡すとき、その裏側に署名をすることを特に何というでしょう？	裏書	
ABC01-02-0086	abc ～the first～	2003/03/30	通常問題	86	日本で最初の女帝といえば何天皇でしょう？	推古天皇	
ABC01-02-0087	abc ～the first～	2003/03/30	通常問題	87	日本の中央競馬で、史上初の天皇賞春秋連覇を達成した馬は何でしょう？	タマモクロス	
ABC01-02-0088	abc ～the first～	2003/03/30	通常問題	88	「当て布」という意味がある、既に出来上がっているプログラムに修正を加えることを何というでしょう？	パッチ	
ABC01-02-0089	abc ～the first～	2003/03/30	通常問題	89	アメリカの硬貨で、クオーターは２５セント硬貨ですが、ダイムは何セント硬貨でしょう？	１０セント	
ABC01-02-0090	abc ～the first～	2003/03/30	通常問題	90	ヒマラヤのダウラギリ、ハワイのマウナケア、そしてヨーロッパのモンブランといえば、すべてそれぞれの国の言葉で何という意味があるでしょう？	白い山	
ABC01-02-0091	abc ～the first～	2003/03/30	通常問題	91	ポロネーズ、マズルカ、メヌエット、ワルツといえば、これらは何分の何拍子の曲でしょう？	４分の３拍子	
ABC01-02-0092	abc ～the first～	2003/03/30	通常問題	92	火災に見舞われた超高層ビルに挑む消防隊長をスティーブ・マックイーンが演じた、パニックムービーの大傑作といえば何でしょう？	タワーリング・インフェルノ	
ABC01-02-0093	abc ～the first～	2003/03/30	通常問題	93	飛行機や電車で、窓側の席をウインドウシートといいますが、通路側の席を何というでしょう？	アイルシート	
ABC01-02-0094	abc ～the first～	2003/03/30	通常問題	94	少年ネロと愛犬パトラッシュの心温まる物語「フランダースの犬」の作者は誰でしょう？	ウィーダ	
ABC01-02-0095	abc ～the first～	2003/03/30	通常問題	95	芸能界のキムタクはスマップに所属していますが、プロ野球界のキムタクこと木村拓也選手が所属している球団はどこでしょう？	広島東洋カープ	
ABC01-02-0096	abc ～the first～	2003/03/30	通常問題	96	通称を吉兵衛、雅号を友竹（ゆうちく）といった江戸時代の浮世絵師で、『見返り美人』で知られるのは誰でしょう？	菱川師宣	
ABC01-02-0097	abc ～the first～	2003/03/30	通常問題	97	「一つの妖怪がヨーロッパに現れている」という書き出しで始まる、マルクスとエンゲルスの共著といえば何でしょう？	『共産党宣言』	
ABC01-02-0098	abc ～the first～	2003/03/30	通常問題	98	夏目漱石の「坊っちゃん」から広く知られるようになった愛媛の温泉といえば何でしょう？	道後温泉	
ABC01-02-0099	abc ～the first～	2003/03/30	通常問題	99	タヌキはイヌ科の動物ですが、キツネは何科の動物でしょう？	イヌ科	
ABC01-02-0100	abc ～the first～	2003/03/30	通常問題	100	主婦たちが家事の合間に集まってするおしゃべりを、昔、おしゃべりをしていた場所から何会議というでしょう？	井戸端会議	
ABC01-02-0101	abc ～the first～	2003/03/30	通常問題	101	流し台や便器の下に必ず付いている、悪臭や水の逆流を防ぐ為に、排水管をＳ字やＵ字に曲げられた部分を何というでしょう？	トラップ	
ABC01-02-0102	abc ～the first～	2003/03/30	通常問題	102	中国の革命指導者・孫文が唱えた三民主義とは、民権主義、民族主義と何でしょう？	民生主義	
ABC01-02-0103	abc ～the first～	2003/03/30	通常問題	103	ボクシングで、相手を想像して一人で練習する方法を何ボクシングというでしょう？	シャドーボクシング	
ABC01-02-0104	abc ～the first～	2003/03/30	通常問題	104	薬の種類のひとつで、飲みやすくするために成分を糖分でくるんだ錠剤のことを何錠というでしょう？	糖衣錠	
ABC01-02-0105	abc ～the first～	2003/03/30	通常問題	105	自分が犯した罪や過ちで苦しむ事を「身から出た錆」といいますが、この「身」とは何のことでしょう？	日本刀	
ABC01-02-0106	abc ～the first～	2003/03/30	通常問題	106	童話「ムーミン物語」やサンタクロースの故郷として知られる北欧の国で、首都をヘルシンキに置くのはどこでしょう？	フィンランド	
ABC01-02-0107	abc ～the first～	2003/03/30	通常問題	107	A.J.マックリーン、ケヴィン・リチャードソン、ハウィー・ドロー、ニック・カーター、ブライアン・リッテレルの５人からなる、アメリカの人気コーラス・グループは何でしょう？	バックストリート・ボーイズ	
ABC01-02-0108	abc ～the first～	2003/03/30	通常問題	108	ハリウッド映画で『フォー・ルームス』『フィフス・エレメント』『シックス・センス』といったら、共通して出演している俳優は誰でしょう？	ブルース・ウィリス	
ABC01-02-0109	abc ～the first～	2003/03/30	通常問題	109	999人の幽霊が住んでいるという設定の、東京ディズニーランドの人気アトラクションは何でしょう？	ホーンテッド・マンション	
ABC01-02-0110	abc ～the first～	2003/03/30	通常問題	110	東京モスリン亀戸工場で働く女性の悲惨な姿を描いた、細井和喜蔵の記録文学は何でしょう？	女工哀史	
