qid	competition	timestamp	section	number	original_question	original_answer	original_additional_info
QA20QBIK-1839	第1回AI王	2020/01/27	未使用問題	1839	『I'll Be There』『ABC』などのヒット曲を歌った、1970年代前半に大活躍した、5人兄弟のアメリカのバンドは何？	ジャクソン5	
QA20QBIK-1843	第1回AI王	2020/01/27	未使用問題	1843	優勝カップを寄贈したアメリカ人テニスプレイヤーの名前がついた、テニスの男子国別対抗戦の通称は何？	デビスカップ	
QA20QBIK-1851	第1回AI王	2020/01/27	未使用問題	1851	太陽からの紫外線により、大気中のオキシダント濃度が高まり発生する濃い煙霧のことを何という？	光化学スモッグ	
QA20QBIK-1857	第1回AI王	2020/01/27	未使用問題	1857	そのままで料理ができるという意味で「切らず」という別名がある、大豆 のしぼりかすをなんという？	おから	
QA20QBIK-1859	第1回AI王	2020/01/27	未使用問題	1859	7月2日ごろにあたる「半夏生」の日に、関西で食べる習慣がある魚介類は何？	タコ	
QA20QBIK-1861	第1回AI王	2020/01/27	未使用問題	1861	「当たると死ぬ」という意味で「鉄砲」という別名がある、刺身や鍋料理にされる高級魚は何？	フグ	
QA20QBIK-1865	第1回AI王	2020/01/27	未使用問題	1865	彩度、明度とともに、「色の三要素」に数えられるものは何？	色相	
QA20QBIK-1893	第1回AI王	2020/01/27	未使用問題	1893	スイスのレマン湖北岸にある保養都市で、国際バレーボール連盟、国際スケート連盟、国際オリンピック委員会がともに本部を置くのはどこ？	ローザンヌ	
QA20QBIK-1897	第1回AI王	2020/01/27	未使用問題	1897	真剣勝負のことを、相撲で力士同士が激しくぶつかる様子に由来する言葉で何という？	ガチンコ	
QA20QBIK-1903	第1回AI王	2020/01/27	未使用問題	1903	『宇治拾遺物語』の話を題材にして書かれた芥川龍之介の小説で、ある米料理の名前がタイトルとなっているのは何？	芋粥	
QA20QBIK-1905	第1回AI王	2020/01/27	未使用問題	1905	江戸時代以降川遊びなどに用いられた、屋根と座敷がついており、宴会が楽しめる船を何という？	屋形船	
QA20QBIK-1907	第1回AI王	2020/01/27	未使用問題	1907	ナポレオンが「その向こうはアフリカ」と言ったという逸話が残る、イベリア半島の付け根付近を走る山脈は何？	ピレネー山脈	
QA20QBIK-1909	第1回AI王	2020/01/27	未使用問題	1909	鉄道で、険しい斜面を通るために設けられた、ジグザグに折り返す線路のことを何という？	スイッチバック	
QA20QBIK-1913	第1回AI王	2020/01/27	未使用問題	1913	「まぬけ、愚か者」という意味がある、奔放で奇抜な格好を好んだ織田信長につけられたあだ名は何？	うつけ	
QA20QBIK-1915	第1回AI王	2020/01/27	未使用問題	1915	19世紀にイースター島で発見された、かつて使用された文字と考えられる記号群のことを何という？	ロンゴロンゴ	
QA20QBIK-1919	第1回AI王	2020/01/27	未使用問題	1919	夏には熱帯低気圧が多く発生する、インド半島とインドシナ半島に囲まれた、ガンジス川が注いでいる湾といえばどこ？	ベンガル湾	
QA20QBIK-1927	第1回AI王	2020/01/27	未使用問題	1927	スペイン領バレアレス諸島に属し、ダンスミュージックが盛んなことから「パーティ・アイランド」とも呼ばれる島はどこ？	イビサ島	
QA20QBIK-1929	第1回AI王	2020/01/27	未使用問題	1929	ボクシングで、セコンドが試合続行不可能と判断した場合に、リングに投げ入れるものといえば何？	タオル	
QA20QBIK-1943	第1回AI王	2020/01/27	未使用問題	1943	ギズモと名付けられた謎の生物にまつわる事件を描いた、スピルバーグ製作総指揮による1984年公開の映画は何？	グレムリン	
QA20QBIK-1945	第1回AI王	2020/01/27	未使用問題	1945	1851年にパリの霊廟・パンテオンで、地球の自転を証明するための振り子の実験を行った、フランスの物理学者は誰？	レオン・フーコー	
QA20QBIK-1947	第1回AI王	2020/01/27	未使用問題	1947	インフルエンザなどの病気に対して免疫をつけるために、注射などを使いワクチンを投与することを何という？	予防接種	
QA20QBIK-1963	第1回AI王	2020/01/27	未使用問題	1963	イタリアの都市・ジェノヴァから名前がつけられた、デニム生地などから作られるズボンは何？	ジーンズ	
QA20QBIK-1965	第1回AI王	2020/01/27	未使用問題	1965	1本の枝にたくさんの実をつける様子がブドウの房のようであることから名付けられたといわれる、柑橘類は何？	グレープフルーツ	
QA20QBIK-1967	第1回AI王	2020/01/27	未使用問題	1967	フランス語で「異なった環境におくこと」という意味がある、普段の生活からは考えられないありえない組み合わせを行う、シュールレアリスム芸術の技法は何？	デペイズマン	
QA20QBIK-1969	第1回AI王	2020/01/27	未使用問題	1969	未来と過去を行き来する主人公とその飼い猫による復讐劇を描いた、現代を“The Door into Summer”というハインラインのSF小説は何？	夏への扉	
QA20QBIK-1975	第1回AI王	2020/01/27	未使用問題	1975	もともと、イギリスの兵士たちが始めた、一説にはワインの樽に向かって矢を放つ遊びに由来するという、羽のついた短い矢を円形の的に向かって投げ、得点を競うゲームは何？	ダーツ	
QA20QBIK-1977	第1回AI王	2020/01/27	未使用問題	1977	「光や音などの波動が2つの媒質の境界面で屈折するとき、入射角の正弦と屈折角の正弦との比は一定である」という法則を、発見者の名前をとって何という？	スネルの法則	
QA20QBIK-1981	第1回AI王	2020/01/27	未使用問題	1981	フロプシー、モプシー、カトンテールという姉妹がいる、ビアトリクス・ポターの児童書に登場するウサギのキャラクターは何？	ピーターラビット	
QA20QBIK-1983	第1回AI王	2020/01/27	未使用問題	1983	俗に「猿に始まり、狐に終わる」といわれる、大蔵流、和泉流などの流派がある古典芸能は何？	狂言	
QA20QBIK-1989	第1回AI王	2020/01/27	未使用問題	1989	歌曲『蚤の歌』やピアノ組曲『展覧会の絵』で知られる19世紀の作曲家は誰？	モデスト・ムソルグスキー	
QA20QBIK-1991	第1回AI王	2020/01/27	未使用問題	1991	「サブスリー」「サブフォー」「サブテン」といえば、何の陸上競技の用語？	マラソン	
QA20QBIK-1995	第1回AI王	2020/01/27	未使用問題	1995	「ちょっと何言ってるか分からない」というセリフで知られる、お笑いコンビ・サンドウィッチマンのメンバーは誰？	富澤たけし	
